language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=0.43 s (766.2 files/s 125847.7 lines/s)"
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/EnterPin/EnterPinViewController.swift,19,19,135
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Location/LocationManager.swift,20,37,133
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/ScrolledMenu/CarInfoCell.swift,25,77,133
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/remote/RemoteRequestManager.swift,11,22,128
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/LicenseList/LicenseListViewController.swift,35,60,127
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Utility/SecureStorageRepository.swift,22,47,127
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Charge/ChargeSetting/ChargeSettingPickerViewController.swift,22,29,123
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/SelectCountry/SelectCountryViewController.swift,32,57,123
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/RegistActivateGuestDriverMonitorProfileManager.swift,11,16,120
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/ChargingHistory/ChargingHistoryTable/ChargingHistoryTableViewController.swift,30,66,120
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/RemoteClimate/RemoteClimateTimerEdit/RemoteClimateTimePickerViewController.swift,22,32,118
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/ChargingStationEntity.swift,23,7,117
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Web/WebViewController.swift,28,20,116
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Authentication/RenewTokenController.swift,21,20,113
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/GuestDriverMonitorTimerSetting/GuestDriverMonitorDatePickerView.swift,23,19,111
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/APIManager.swift,20,31,110
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/ServiceKeyInfo.swift,16,17,108
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Charge/ChargeDetail/ChargeLidSemiModalViewController.swift,23,36,108
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/YourProfile/YourProfileViewController.swift,17,8,107
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Utility/GlobalSetting.swift,33,2,107
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/TermsAndConditionsCheck/TermsAndConditionsCheckViewController.swift,15,12,102
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/service/MemberAuthManager.swift,20,27,99
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/SharerAuthInfoEntity.swift,13,22,97
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/ScrolledMenu/BatteryIconView.swift,23,34,97
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/UIParts/MapView.swift,18,15,97
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Utility/TabBarController.swift,18,18,97
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/RemoteClimate/RemoteClimateTimerRepeat/RemoteClimateTimerRepeatViewController.swift,19,4,95
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/GetDetailNotificationEntity.swift,13,11,89
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/NotificationDetail/StolenAndImmobilizerNoticeView.swift,11,17,89
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/GuestDriverMonitor/SpeedLimitModalViewController.swift,13,10,88
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Charge/ChargeTimerRepeat/ChargeTimerRepeatViewController.swift,17,29,87
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Config.swift,20,15,86
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/RemotePowerSupply/RemotePowerSupplyViewController.swift,16,13,86
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/ChargingInfo.swift,9,5,84
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/GetApplicationInformation/SharerAuthority/APPInfoSharerAuthorityEntity.swift,12,0,83
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/ScrolledMenu/PushConnector/ScrolledMenuStolenConnector.swift,13,46,82
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Utility/AesEncryptionUtility.swift,22,56,82
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/UIParts/SpinnerView.swift,19,0,81
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/DeeplinkEntity.swift,15,25,79
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/RemoteClimate/RemoteClimateSetting/RemoteClimateSettingViewController.swift,17,15,78
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Utility/EncryptionUtility.swift,11,7,78
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/app/GetApplicationInformationManager.swift,13,29,77
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/ActivateGuestDriverMonitorSettingManager.swift,12,15,77
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/CarImageEntity.swift,11,1,77
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/SettableItemEntity.swift,7,1,76
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/ScrolledMenu/PushConnector/ScrolledMenuStolenVehicleTrackingConnector.swift,14,40,75
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/econnect/UpdateTimerSettingManager.swift,12,19,73
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/SetGuestDriverMonitorExpirationDateManager.swift,12,15,72
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/Links/LinksViewController.swift,21,17,72
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/UIParts/ProgressView.swift,11,14,72
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/gdm/GetLatestGuestDriverMonitorStatusManager.swift,11,13,70
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/TripHistory/DrivingHistoryCellTableViewCell.swift,9,10,70
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/DrivingDataEntity.swift,12,1,69
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/GetApplicationInformation/GetApplicationInformationEntity.swift,17,14,69
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/StolenVehicleTrackingRequest/StolenVehicleTrackingRequestViewController.swift,15,5,69
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Authentication/BioMetricsManager.swift,10,20,68
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/vehicleauth/UpdateVehicleAuthManager.swift,13,18,67
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/econnect/UpdateChargingStatusManager.swift,13,15,65
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/HTTP/API/service/UpdateSharerAuthInfoManager.swift,13,17,65
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Model/Entity/GetNoticeSettingsEntity.swift,13,2,64
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/UIParts/PrivateWebView.swift,18,8,64
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Extension/UIViewController.swift,9,8,63
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Screen/ShortcutMenu/OwnerEntity.swift,8,0,63
Swift,/Users/quangdang/Documents/HiSol/TWS/ToyotaConnectSA/ToyotaConnectSA/Extension/NSDictionary.swift,7,6,62
